C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_17_830.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_17_830.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_17_830.jpg,0,0,0,1.507108E-05
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_17_899.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_17_899.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_17_899.jpg,0,0,0,8.717803E-06
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_17_967.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_17_967.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_17_967.jpg,0,0,0,1.766264E-05
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_034.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_034.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_034.jpg,0,0,0,9.251521E-06
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_102.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_102.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_102.jpg,0,0,0,1.174628E-05
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_171.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_171.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_171.jpg,0,0.0202815,0,0.008224712
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_240.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_240.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_240.jpg,0,0.2596062,0,0.1777326
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_308.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_308.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_308.jpg,0,0.4322474,0,0.3619322
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_376.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_376.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_376.jpg,0,0.6126752,0,0.7455453
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_444.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_444.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_444.jpg,0,0.8547518,0,1.509846
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_512.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_512.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_512.jpg,0,1,0,2.222693
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_578.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_578.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_578.jpg,0,1,0,3.160007
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_645.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_645.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_645.jpg,0,1,0,3.867273
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_713.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_713.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_713.jpg,0,1,0,4.569714
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_782.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_782.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_782.jpg,0,1,0,5.498719
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_850.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_850.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_850.jpg,0,1,0,6.190806
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_918.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_918.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_918.jpg,0,1,0,7.107311
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_18_985.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_18_985.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_18_985.jpg,0,1,0,7.790011
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_054.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_054.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_054.jpg,0,1,0,8.468733
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_121.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_121.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_121.jpg,-0.2,1,0,9.357007
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_191.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_191.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_191.jpg,0,1,0,10.00731
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_259.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_259.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_259.jpg,0,1,0,10.88971
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_328.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_328.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_328.jpg,0,1,0,11.64835
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_398.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_398.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_398.jpg,-0.05,1,0,12.46143
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_465.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_465.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_465.jpg,-0.2,1,0,13.0833
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_534.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_534.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_534.jpg,-0.35,1,0,13.73288
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_600.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_600.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_600.jpg,-0.5500001,1,0,14.52351
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_667.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_667.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_667.jpg,0,1,0,15.00354
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_736.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_736.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_736.jpg,0,1,0,15.69089
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_804.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_804.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_804.jpg,-0.1,1,0,16.53808
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_871.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_871.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_871.jpg,-0.25,1,0,17.1038
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_19_939.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_19_939.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_19_939.jpg,-0.45,1,0,17.87913
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_008.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_008.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_008.jpg,-0.6000001,1,0,18.41195
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_076.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_076.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_076.jpg,-0.7500002,1,0,18.91024
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_146.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_146.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_146.jpg,0,1,0,19.56369
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_215.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_215.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_215.jpg,0,1,0,20.09673
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_282.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_282.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_282.jpg,0,1,0,20.87508
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_349.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_349.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_349.jpg,0,1,0,21.50909
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_417.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_417.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_417.jpg,0,1,0,22.29736
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_486.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_486.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_486.jpg,-0.15,1,0,22.86451
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_555.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_555.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_555.jpg,-0.3,1,0,23.42781
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_623.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_623.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_623.jpg,0,1,0,24.1979
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_691.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_691.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_691.jpg,-0.1,1,0,24.77448
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_760.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_760.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_760.jpg,-0.3,1,0,25.50623
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_829.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_829.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_829.jpg,-0.45,1,0,26.00023
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_899.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_899.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_899.jpg,-0.6500001,1,0,26.57863
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_20_967.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_20_967.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_20_967.jpg,0,1,0,26.99748
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_034.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_034.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_034.jpg,0,1,0,27.51608
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_102.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_102.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_102.jpg,0,1,0,28.24409
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_171.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_171.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_171.jpg,0,1,0,28.79675
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_240.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_240.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_240.jpg,0,1,0,29.53172
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_309.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_309.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_309.jpg,-0.15,1,0,30.07366
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_376.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_376.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_376.jpg,-0.3,1,0,30.17096
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_444.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_444.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_444.jpg,0,1,0,30.18984
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_514.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_514.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_514.jpg,0,1,0,30.18972
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_582.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_582.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_582.jpg,0,1,0,30.19029
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_650.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_650.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_650.jpg,0,1,0,30.19031
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_717.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_717.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_717.jpg,0,1,0,30.19028
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_785.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_785.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_785.jpg,-0.2,1,0,30.18016
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_853.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_853.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_853.jpg,0,1,0,30.19098
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_919.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_919.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_919.jpg,0,1,0,30.19018
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_21_988.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_21_988.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_21_988.jpg,0,1,0,30.1897
C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\center_2020_05_30_21_17_22_058.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\left_2020_05_30_21_17_22_058.jpg,C:\Users\Kayamert\Desktop\Game\beta_simulator_windows\DATA\IMG\right_2020_05_30_21_17_22_058.jpg,-0.1,1,0,30.18824
